Age,Annual_Income,Purchase_History,Website_Activity,Promo_Interaction,Customer_Segment
0.38917209007018094,0.6860514599984393,0.33890450265862415,-0.9649234605801045,-0.6148937259837217,1
1.6035924552628822,0.755391225825756,0.7528659486995097,-0.5767713305683327,0.1464926805027933,1
-0.6211724491949673,0.40171172209894146,-1.304874761770619,-0.1087601484568576,2.201040923768736,0
1.3295287847414041,0.751387123371789,0.019259293225993512,0.09933230542922587,0.6730550962253387,1
1.3091429362841671,-0.08912003951278841,0.06274478121010651,-2.0674421000398766,-0.9169899399907436,0
-0.23442493593144698,1.9094166404701305,0.9046546571743399,0.9261775475316414,2.7153870623466627,1
-0.5347021308948035,-1.1978778925888485,0.11471707209703097,-0.553649305347182,-0.8014019976720647,0
2.3954923577012455,-0.8309501164110378,2.780527653332907,0.04852162794482699,-1.106123551531058,1
-0.6824759417632896,-0.9398797863273552,-0.6580532716170227,0.36659824609684827,-1.0364639378049643,0
-0.6893819556881924,-0.03269474809409311,0.496494522874803,0.3840654489393073,-0.732648476284063,0
0.9209707359088304,0.6228499323474987,-2.1878273781334596,-0.45006547147924364,1.656569631050091,1
0.49524213966118835,-0.7673475628880495,-1.5635917126484498,2.1531824575115563,1.9243129227964269,0
1.409784571718662,1.3686315575323487,-0.1641451220863721,0.6453759495851475,-1.3516490676510289,1
-0.22712382571259304,-0.14705738150213865,-1.108797802924685,0.9751197334177512,1.6505799860222852,0
0.1791182691992086,-0.8082982853551515,-1.547771402307621,2.1898029332176723,2.2145613999721476,0
-0.7182702462659429,-1.0025293646378088,-0.784704921987111,-0.01901620790268883,-0.1575207698247425,0
0.19467271025989552,-0.48712538376469605,0.7830385231812729,-0.6506425691218269,2.142946400088576,1
0.5382105097034218,-0.7484865365565536,0.18386156453408997,0.33231401197959165,1.653201480441155,1
-0.5571495128753365,1.277676821898509,0.9483791908574852,-1.5341141707356223,1.134445597999635,1
-0.4002846019538673,0.8816397569494505,-0.11930076412119717,1.6871416350725648,2.994171637311777,1
0.8124912252283082,0.4919191715065057,-0.26589372746960593,-0.898414671348358,0.29378825747210413,1
-0.9134351916315657,0.07409478041977519,-2.0757270198405875,1.502357052096028,-1.9824734599709906,0
-2.1818072431825817,1.475356216949552,-0.7167068408087496,0.3109075655980046,0.6005417788386062,0
1.0192543723337564,-0.4691756521047048,-1.709933288713131,1.179440120721287,0.9213298637294377,1
1.250682378361105,-0.977555244798551,1.1742921736742884,0.5009171876243808,0.6018034598627953,1
-1.6073032192767012,0.3112501545435361,-1.2522766845494235,0.5765569630557664,-1.0195697428468389,0
