Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Churn
1.2197544539928735,-0.432986939310151,1.4123806710927012,-1.1113634968249435,1.6487895036002458,4.619434659439329,3.7450868038815157,1.6610939118967147,-1.0639936165655535,0.4600316300173355,-0.5281377477442987,,0
2.2833160785375064,0.8318121174672979,0.33121927873852836,-0.03645762340068126,1.8299399923880455,-0.9297831376960999,1.8163983606887537,-0.6446759511634914,-0.21964501553375435,1.6203305040925973,1.8992899821354103,,0
1.5127621501356776,1.5378685680525694,-0.5954232028760423,0.07304653885740331,-0.2854691448315486,2.4282277894307196,1.914929534973754,-0.43969995093580877,-0.7818468740233404,-1.8571988104709358,2.3264293616332807,-0.16092576261437613,1
-1.4275299417148402,0.3757213462149327,0.517230050277387,3.1396637023475775,-1.7929103956959758,0.8650749771843453,1.2327250379072459,1.544984795382366,-0.30867740967478285,-4.8598299033101,-0.5363534714632241,0.916484901970802,0
2.148308024812205,1.0041737246043558,0.6772085213501834,0.3567238368811534,1.4685205144487579,-0.07344443515540688,2.337235409809583,-2.0796332822470394,0.6098290776634929,0.5256557922281827,2.1572744708730984,0.40447201585098286,0
-1.7948271716526785,0.8373958828221445,0.6961362419695681,1.9461066286264341,-1.8999221983386045,1.4341415679814344,0.37424657385524757,-0.3384357848148192,1.4184025460365826,-4.744723253083011,-1.5029808839192673,0.9711304245903286,1
-0.025089026416264426,0.940302906908696,0.5287746783588859,-2.1815222920964565,0.502265942726043,1.1413228957301906,-0.6681495371861561,0.5979310342286077,0.04109638193320572,0.6816197029515133,-0.023591284470722503,,0
1.058155377816807,-0.6466759479722508,1.3009415130316988,-2.240856444162068,0.6517429846024299,-0.23466573031937465,-1.2214326822921175,0.4614248329585187,1.6181924894390771,3.4148595784628806,-0.6842836320516188,,0
-0.24624804653176302,-0.6254501386047584,0.7075423509341688,-0.6847045611842573,1.970616206590076,3.875486103142903,3.4631074601425396,-0.16123525467926955,-0.280926624207774,-0.051315092520330674,0.15401587483444218,,0
-0.016524755455878504,2.402183601336023,-0.012143411138766203,-1.1896522500461582,0.011026300691781676,1.8127128158792618,0.2843241112390629,0.24937028272765205,0.24213315567402635,-1.9600492042619815,-0.03969549657219932,,0
-0.16497531429811896,0.663061707112329,0.6238959430765766,2.992847516620234,-2.2958886113061205,0.9096356721136384,1.1023216835471161,0.9733659524856143,-0.5762619290282724,-4.52456110800985,-0.10938881352990378,1.079330517848701,1
2.44736068141344,0.7046457296938383,1.0547778142766568,0.3456431095525474,2.190484683140876,0.9527725082556102,3.686535234337751,-0.7394144316026904,1.4512546569546128,0.7534779863244101,1.7245222531785829,0.6201188575412052,0
2.2895954267254055,0.6305945364205184,-1.6566925195595903,-0.17787010327834574,2.081496807374506,0.8554749228818946,3.01817218088581,-0.7348037072103585,1.5493409267710596,1.1895072732006102,1.4438063667064462,,0
-0.7353375647731603,-0.7011921049586911,0.824451800227485,-1.3997641812339563,0.23693833117463114,1.2127499845614993,-0.5327090086500081,1.0361977510121103,-0.0399421135838643,0.9596801597583242,0.5156128948984902,,0
0.40418878587675267,3.7617848195742107,-0.5321724562434457,-0.4833502168446764,2.932285707460853,5.104680512282947,5.806741502373486,-0.5871541590312039,0.08595738801721546,-3.9915646832858522,1.5204712389532993,,0
0.8644417054073248,-0.9777134182212055,0.7745804977317415,-1.2917766566243083,1.5596982652545708,3.392654202087846,2.5905347388283757,-0.966379093792069,-1.111778299134442,1.4460791938187567,-0.8451762546467638,,0
-0.049520794082670405,-2.1398597126788212,0.1995073264388884,-0.4485820351708415,2.864968574549792,1.0269912014142388,2.643097260762553,1.7693373234006244,0.05641945327380404,2.8517060484457435,0.10596755219737017,,0
1.2426198255293701,2.3591856177366344,-1.4251777645007055,-0.8508981319464344,0.3563889975102228,1.7620986337737183,1.2513321395550598,0.624287956648842,0.5064207749970311,-1.3900001780756157,2.9315708207032958,,1
0.37196707562701314,-0.06700674343918256,0.4799969943350377,1.6234800213838276,-1.4909959560224975,1.4700755648023758,1.0991506816082646,1.2179271419745152,-0.24096058285591823,-2.3735698283341793,-0.024924302404362286,0.6115922763491735,1
-1.1128902465716108,-0.8520899436790219,-0.5014694233584738,-0.49307223002737033,1.4466733615494158,0.7972231088993801,0.9505760849753653,-0.23893182145712105,-1.651918183191787,0.7569969937079059,0.9482825875221367,,0
1.0680278669765646,1.8673334849986905,0.6764786687730411,-0.37050312502905103,0.5663504347840895,1.0512223681841535,1.3213232427224055,0.39164023988893254,2.2123906375910085,-1.0502990963461907,1.9943641989170662,,0
1.9743568484658625,-0.0036845503881723918,0.8619647560864865,0.8552127253768044,-1.2349250541016428,1.2998582698502876,1.0670770290156144,0.005635830296852785,-2.2408467440227384,-0.7421493729094665,-0.007274617292405714,0.7971252864001189,1
-0.6850859082981477,0.46136235007826665,-0.6823110722071305,-0.8135828714535277,2.9875284745612127,-1.8971449229735797,0.6122697979855583,-2.050799855994148,1.1168681622707382,1.915560171306117,-0.31607284465793734,,1
1.366613827554107,-0.2650822723081325,-0.45127053092953,-1.7764569115231603,1.5427687765652558,0.5321508792853051,0.5856745245425465,-0.9844554964640968,1.3714747821409226,2.8168532185350688,-0.3622650987757571,,0
1.6252856659220911,-1.4957764854156506,-0.7296336453351577,-0.8169870555321109,2.2656320678728505,-0.4475874513214163,1.444959556436245,-0.9780883762484497,-0.020239721297646392,3.9485350835646384,-2.4310640811693807,,1
1.5815170390208761,0.654239234040743,-1.681728535328834,0.14760786058429476,1.0865872003668495,0.6111843482729585,2.0336410700059036,1.012224423453833,1.0721967159384873,0.25477237363434085,1.0346904962314019,-0.6461162088131789,0
0.6986892688344883,0.2787939784820236,-1.0337348667080686,-2.242729396247379,1.4972937821446193,1.109810933347267,0.33041358838081614,0.5674887211299786,-0.36991046945714723,2.0929662648306047,0.19479036098106314,,0
1.543262194383858,-2.1245697939553136,-0.24980315433531908,-0.6629700566190454,1.0828729236443222,-0.48556114473701406,0.41952764759324984,0.22860414557842074,0.11583194900956444,3.9091435151103795,-3.2787682423411386,,1
-0.684950437441928,2.2152533852074106,-1.4764636416218018,-2.549498706692665,0.31776200932887166,2.523662100536388,-0.40332671445086204,1.0921029610193338,-1.1246550393159365,-1.1975677260530029,-1.5173387752425276,,0
0.5733799498645167,0.006284410768800264,2.81598590372273,-2.014225309233413,0.9335479325780174,0.7354221004108029,-0.2708179581314131,-0.8552063823110898,1.5984264553578396,2.0361538008853675,0.003603355131542724,,0
-1.3111471422990664,-0.6239992325456577,1.2907055153121305,-1.0372447181148439,0.6640993863337421,1.7660482123775871,0.3340477518322153,-0.7717096870583702,1.1764904376350318,0.17523452360127903,0.8181548105490497,,0
0.9987502746860577,0.6841247581043151,-1.2809407999993476,-0.47677844881465326,-0.06240999888610177,0.6471038984691893,0.30087255346625774,-0.9822732534781534,1.9972805022846487,0.009740026777305266,0.6832697900762175,,0
1.9386058657495941,0.9890356940709909,0.19128826013625272,-0.12531792200221248,-0.24893021824853123,-0.8873114664135173,-0.1971425285889811,-0.8526850162328397,-0.2280932319970342,0.579787190265372,1.9173503979617441,,1
1.0715821512286676,-0.48764846328869216,0.9026602893824857,-1.3683170710292503,-0.5600354945765469,2.208735135395017,-0.0132418850737934,0.7357213110188878,0.03400925486107758,0.9466581614824012,-0.5225553893342507,,1
0.5149705848208053,4.605668632162393,-0.22802802978487915,0.46778769988970925,1.5426836840051352,3.2623577082357027,4.3368053573592364,-2.4549735412739464,-0.8019092044499575,-5.16245385240036,2.371783868995506,-0.15595978720616768,0
0.4098161741515025,-0.8747010208598163,0.21964158661701466,-2.198438855841678,0.14864087206238463,-2.455492473527756,-3.2418054177927007,0.29439275913620677,-1.5227145097905055,4.078841696814314,-0.3584666258951835,,1
-0.6414159694809506,-1.5110475615001584,-0.3034836298567393,-0.41874017607143976,2.208430074927759,0.9296920733929591,1.8800570827833547,1.0036907111120021,-1.9264549394595483,1.752366102413003,0.9692100365914504,,0
4.318161242873238,1.0452955413438465,0.7823727702921633,-0.8336026080800567,1.0983329401693125,0.2238776518058685,1.8454830464611864,1.1620077042712105,0.03014639878201458,2.3916379119960904,4.513754693979198,,1
2.0679691006317116,-0.33873795273196483,0.7121899185032764,-1.7813875186746997,2.5689382494853095,-1.513073716010782,0.44437139878356985,0.06889361672285461,-0.8634572371883934,4.590915734420597,-0.7004996194609485,,1
0.04784099207160608,1.5667514390216626,-0.1698196855231585,-1.8098485332491832,0.13323574472265087,0.8766357124903854,-0.770828485847807,-0.8214848566236752,0.2575749708891946,-0.17040585106622105,0.07495494317241277,,0
1.5895820540140648,1.9859394531382328,0.7916542060935255,-1.361424988724019,0.018181245418372072,0.7613477885363029,-0.037659047565837045,-2.3686912068521586,1.0197765271882882,-0.09638156735530687,3.156813715067041,,1
0.8397597169128039,-1.0827220706922982,-1.7580551914371976,-2.3490584197369495,1.6226675414718734,1.732549807430638,0.6793293759149478,-0.6302828007794473,0.2890220506054031,3.227980157588918,-0.9092263795798092,,0
-1.123291381389895,0.650236892358325,-0.9137933515835214,0.2749355377665592,0.07388586949234133,-0.9185799171672739,-0.5725041469302994,-1.62246533089256,0.061028583556320855,-0.9591317915664472,-0.7304054970478554,-0.4791411091115214,1
-0.7799261328162919,3.265436095683132,-1.6111694631742193,-2.2178252161412537,0.7416682771813654,2.9698550243099726,0.5930910118525287,0.3609860825370816,0.9681026637765426,-2.516163700448478,-2.5467989460648757,,0
0.8401999844261983,0.873062766213292,0.35820663387037477,0.9274162652426825,-1.2040445032663343,-0.9340804046057865,-0.5255543185818621,2.0350091093347893,-0.6403187591794156,-1.1401775127786589,0.7335473225755016,0.34496177891964164,1
0.5537390928321761,1.2061264245467775,2.3391289515689104,-0.9030377063160914,0.3075308663556904,1.4774130162456236,0.6793488089878392,-0.9952966937905094,0.24672138869860635,-0.5729100060371336,0.6678793521694487,,0
0.3879260228515149,-1.6204721640678827,0.29977223560213645,-0.6182384004067895,4.006825777341057,-2.0079011301238143,1.8079910132545207,0.4460125107285377,0.6867092043485655,4.601454442891841,-0.6286233217484413,,1
-0.048063258804639464,0.43806009943168145,0.14376464310858494,-0.9149890098836182,-0.4492937906203869,0.5111693702417164,-0.8609092935157406,1.284590718685139,1.315094010107804,-0.03363126888527927,-0.021054595930971004,,0
2.800760380397752,0.9773556179992952,-1.0324789678948723,-0.002516601971045196,-0.467626532597179,1.3448479339412271,1.3751066577947506,1.4822994861529117,0.0829205593095799,-0.17293426877059861,2.737338892451586,,1
-0.8465289861445227,2.8567940046220768,-0.154373534723929,-1.9784532120456544,0.9939367258257711,4.022248545834543,1.6306870159790094,1.0858213192287456,-1.4104272038242296,-2.788163827639549,-2.4183589323564774,,0
-1.3435105980951731,-0.9890875512674759,-1.5122979916839956,-1.5949779235882535,0.5567041357426554,1.9150085155348757,-0.19176396636879095,-1.5066128291433938,-0.7134743181070387,0.852623145873649,1.3288496075718568,,0
0.9918120036536009,1.2964981741412536,-0.02675124557413819,-0.22909949442334865,1.1392741697508724,2.224087378222479,2.6213331693083934,-0.30965981218568894,1.5814637234833284,-1.035585005894165,1.2858824518282719,,0
4.724045773761775,2.3273064712506377,-1.01437495598195,-2.338178260934722,0.4054376842662164,-1.1707319742215603,-0.7253023485653813,0.8784535729984396,0.551334216089744,3.149150223585841,10.994302299760005,,1
-0.3900079429766026,-1.0159760604173116,-1.695962008377259,-1.4757463720549808,0.1107493983670389,0.22200658794610684,-1.2440071951002247,-0.13479985209347917,-0.14092592389881278,1.9014765655124777,0.3962387334368282,,0
3.592271335693762,1.3235225913765205,-2.0638850467544914,-0.6133629057174774,-0.31715695055026305,-0.5825026174525463,0.05573293877041011,0.7534043708791854,-0.28429011055333836,1.4156328428144913,4.754452267145003,,1
0.45821971486642,0.514863862264163,-1.2503135829593135,-0.6959029402156827,-0.2158739408242445,0.5274591671033333,-0.28527709887158054,-1.111505380701124,-0.09547264428609868,0.058911702190498454,0.2359207721617085,,0
1.3327858144223494,0.36421737465218973,0.29674848097815815,-1.2471029124373134,-0.9955786723813491,-0.1890338946411212,-1.645139878979479,0.3425189711405081,-0.9115099686768718,1.1743807081835462,0.48542375030258866,,1
-0.12308684339306009,0.4457921873039088,0.14368044501773122,-2.262374051694654,-0.495851227168022,0.8215477115463806,-1.9020833474741115,-0.13351212288434067,-0.34566637467600275,0.9154822095861875,-0.05487115314452593,,0
0.6948662663392269,-3.9015705156914886,1.4696805972037168,-1.1221642873782351,0.24013963974876018,-0.9779583262016563,-1.445724772012652,0.05157908952637019,-1.1225480905044163,5.346629953918684,-2.711069737097757,,1
1.4581690334337103,-0.7294279652966749,-0.46674581057504627,-1.341126705785359,0.4663115279140899,-0.47712829485165154,-0.637830253586443,0.4510882125055664,-3.5388577250697595,2.9722253039983957,-1.0636292711161703,,0
2.4862332624489625,2.474081606059822,-0.5251585306982606,-1.699829173485884,0.5526892649517703,-0.8380798577719488,-0.5275175349918441,-0.1402830333573683,1.193103673332268,1.1787448170920976,6.15114398299908,,1
-0.34488823278661107,-1.789619197550088,-1.7171891333603786,-0.928504914388626,2.5121204193530313,2.967149719601373,3.0517658497395423,-0.701750442130786,0.25431562655371026,1.7637324524774816,0.6172186024040428,,0
2.1796205005165064,0.9442957746788034,0.1260623280034051,1.6025538572565183,-0.9568015446675231,0.23394918965058986,1.438586759961855,0.2855558895403972,-0.6163654291823402,-1.5197225253361313,2.058206429041036,0.15958484272294224,1
0.947089743640392,2.8931700705245516,-1.021062998206856,1.6212936067958206,0.2907884560448397,1.5178459374335276,3.133677252352865,0.6652715062900945,0.640960799203096,-4.056762029771537,2.7400917004011522,-1.3001198030170917,1
2.973595458313039,-0.26984195862861515,-1.0632830097704935,-3.204596542374023,-3.71665994281269,-0.38816809761735627,-5.440821877256514,-0.4019864911361351,-0.6970447013594224,3.3732329229206828,-0.802400822640345,,1
0.6813526038063027,-0.6886250159244982,0.8684443105959316,0.46977513438145935,2.161606262980002,-0.7000193711041713,2.074685137180628,-0.048097423042657995,-0.5582648758056487,1.7011037120241073,-0.4691964476463135,0.5952329813130203,1
1.3400968531478545,-2.6021432130937017,0.14980630694108532,-0.9283078629942163,0.17892543708520225,-1.1690358763614113,-1.1485184164605904,0.8648492232989141,-0.34481513066729513,4.4341466015682505,-3.487123931306917,,1
1.4184277472338263,2.4355631754252824,-1.0898435850204755,0.6461139772437351,-0.3003987048244866,-0.6099147412087542,0.5450753904517657,-2.9893930211632136,-0.05926802260034109,-1.7941058352601758,3.4546703881641476,-0.8760295184632887,1
4.175219206448558,1.308362094250413,1.1954527117529803,-2.8607575264125638,0.3913600141464624,-0.23780871929240877,-0.8614844384136128,-3.254478941297708,-1.7984139213578147,3.7737315931039244,5.462698544903583,,1
1.07360513144691,1.1423170759907175,-0.2403008051482479,-1.1788560299090698,0.04896295398630157,-1.754368505011691,-1.6459844368282344,-0.36912727307249366,-2.0918640945508673,1.4006759129004438,1.2263974745230641,,1
0.9201881669531308,-1.9275461212834144,0.18549100031849017,-1.5497306230219474,1.621534380524864,-1.5185075226421243,-0.6920094670503247,-0.36246763975942536,-0.2945776404999956,4.843329538133775,-1.7737051320614021,,1
-0.2542739976030908,0.5267728755220424,1.5990545154786884,-2.857109741911862,-0.12657744894471268,0.6311041006720113,-2.2408013068544954,-0.39719096651343244,-1.9297802318050268,1.510187378429529,-0.13394464488786506,,0
-1.896012240557242,-0.8907251350172432,0.030675176070709104,-2.685243537816051,-1.535738475979986,-0.20785196152742902,-4.505756465694818,1.6933256357403823,-0.8717747409692631,1.6132981340797323,1.6888257589646951,,0
1.0952196748657588,-0.5252458241392609,-0.9998952922481001,-1.7564429226493656,-0.8720843668418503,-0.5209608946548774,-2.326063955495674,-0.3416466956483962,1.0859828944453254,2.476228044276004,-0.5752595607383988,,1
0.6294061918014073,-3.8827572356686666,-0.7249040318247932,-0.6450074077925869,4.586175383880743,-1.8879316333661,2.2833021276633114,-0.933753736140097,1.2502869129412333,6.924858290362698,-2.443831445391575,,1
1.0933579826418902,-0.11538401334411441,-0.3319944588800761,-1.494870606745098,2.477000143270169,-1.5424652454718104,0.3014056422692204,1.3213162028034042,-0.20758434514303986,3.6064414429317364,-0.12615603205904588,,1
3.4413032767024117,-1.2695824710491617,-0.5393981015339728,-2.0915410107844856,0.44479956366969176,0.18860322509944494,-0.3085534438802095,1.1815631368820914,-0.9668815259640181,4.8366825725004645,-4.369018317665425,,1
1.1006320513046552,-0.20064401398977272,-2.052874420349235,-2.309505092001041,-0.17610042582033092,-0.7907934493760627,-2.323085685888933,-1.5110540339128657,-0.8746398141480543,3.04968399070826,-0.22083523269956348,,1
-0.04131165379587065,0.7606750415890917,0.8501865538483758,-1.0198855183217712,-0.4232990762347648,2.249774227664698,0.1811280126471299,0.005685698039677293,-0.7633491867151124,-1.0237080083923273,-0.031424743969288065,,0
-1.0222861418851057,-0.8604468202185782,0.9646017573036937,3.0441668828968074,-2.0834076133377724,3.1290495534503493,2.333153137216787,0.19300819033204694,-0.06697235972252169,-4.621021673804001,0.8796228601385575,1.6829928746352671,1
-0.13243837145832438,-1.2085412886278248,0.6301795923651135,-0.5802634317289278,2.59262099273732,-2.105512476681869,0.37781065637105155,-1.7151199546946958,0.6717424821918727,3.4442567140397973,0.16005724010601388,,1
-0.8795346270200732,2.6067585614393076,1.140858986701614,2.9249490010020995,-0.922773237492592,2.0020010432573736,2.8787949829441,-1.2450344592513576,-0.5197747896300302,-6.571087299473755,-2.292734419066904,1.9511520602792212,1
-1.769603636079336,-2.0544911235154677,-0.5622056962202638,-2.6517912232346754,-0.33939602885402165,0.13022990732733652,-3.2410968454390594,0.07008847520856673,1.3363818034531878,2.9752377892742006,3.6356349624656916,,0
-1.1070593615924236,-2.9995177719720907,-0.8465118444436109,0.14149893295405214,3.4404868477751593,-1.3668405387567517,1.7810883255824184,-0.7287293926540226,-1.0099542026761599,3.8707188397402716,3.3206442297245515,-0.3184268066881271,1
-0.7664278502093012,-0.16381784341180639,0.010933013243189653,-1.8027722780093707,-1.35532819056482,-0.9411941176212553,-3.622346159277813,0.1498670913877777,-0.22937568736475497,1.217998864625128,0.1255545575520347,,1
1.6686385565207513,-1.4658118854352573,-0.3727422440286893,-0.43079667592294113,-0.5845751004393276,0.2818107324385559,-0.3077483868171693,-0.12369318951178283,-2.2775626068490844,2.214114878792456,-2.4459102286436485,,1
1.1061037943939862,0.9676833475121509,0.9297402248111573,2.2973746571968716,-1.483385140859855,0.129693022709503,1.1668005208173884,-0.40197097205696275,-0.49102969807798746,-2.8567873057699917,1.0703582224550645,1.4092158976905478,1
-1.4776934183938362,-0.6529585058279691,2.2494375841962904,-1.8557337221834904,-0.7395240311375748,0.17331184370826513,-2.683306523966246,0.553001671903652,0.5375853070438055,1.0317434682671778,0.9648724865462632,,0
-2.9094471917118163,-1.1291633859024548,2.4264636746069916,-2.2308155767071383,-2.0989341578013514,-3.787260750159266,-7.184847526875649,-0.44340967321854846,-1.9812436205537804,2.346065480665402,3.285241242097703,,0
2.4397895146205997,-1.8624433600484684,-1.2944933548580115,-0.5566517957433048,2.1601161828991238,-0.6840309388995652,1.6582966984860488,0.5141458264060461,-0.7437160852944981,4.555307419213407,-4.543969781421011,,1
1.1664791896486242,0.2751292342963516,-1.0221362438736228,0.7647374681982144,2.96549324028849,-0.2270414681135713,3.573648565200652,-0.9196269384375572,0.5945261269679613,0.9289164440289488,0.32093252627065466,-0.8938506754004405,1
-0.9412398624051637,1.6621476178739059,-1.4845315419310572,-2.3219599449761326,-1.277559251583186,-0.873578107932628,-3.8771190100450776,-0.1270369028750425,-1.7262347840120666,-0.05541217898162357,-1.5644795951447057,,1
2.322471997049381,-1.7123588600776092,-1.2500735179709248,-0.8138926775736832,0.19971846794684345,-2.564012794368927,-1.5213395585224496,-0.050169267633882464,-0.455460383846209,4.722797850861825,-3.9769055014296466,,0
2.4636292652689606,-2.4870264939050273,-0.08966392153963396,-0.4973869389441262,-0.027106855985482792,0.757621584977173,0.6044954799710273,0.9097833451011628,0.5945838047755574,3.5896974214897286,-6.127111253883681,,1
0.350607452153058,-0.18823364690484545,-0.6892040470850336,-0.029715172723073335,-3.3243534872309484,0.5887380111652467,-2.5465220491671388,-0.2942806125613498,0.34003460920573797,-1.1307000960738445,-0.06599611935078621,,1
3.2748245722582885,-0.30919121203237654,-0.23370501170845875,0.8602859598860686,2.4588772541465524,-0.1605085633369998,3.8647837074557434,2.188498986095991,1.5057911210760857,2.27017704644385,-1.0125469786899493,-0.2167651413727079,0
0.7731078711819805,-0.49361804083336414,0.8651565501202622,1.4867808230825048,-2.257702149999772,1.4274051578754055,0.3599196912432074,1.290548225767958,-1.4329490836170877,-1.9286525633735032,-0.3816199927257021,1.0549167195464575,1
0.37893954044017497,1.6647710079961922,-0.4008739562549743,-0.8074444033694562,0.7116627911307981,0.9936936571123997,0.8034958717402022,-0.8155027018702209,-0.5034623439010585,-0.7811839898944527,0.6308475607082039,,0
-2.3331307752437604,-1.6320885786260733,0.028428263711718648,-1.0220785633490093,1.1007116192733584,-0.8770682433578818,-1.307076897159221,-0.25998392525270525,1.3963475039118443,1.9029250197800638,3.8078760907163374,,0
1.6438402100080136,-1.9647151531146676,-0.4998395974016641,-1.3239458735789928,1.489433264963779,-1.0896912690953482,-0.1216938334573765,-1.6808950827464908,2.193602615610071,4.819852062253458,-3.229677769901942,,1
0.45821294709251903,1.997728469977879,0.22799116370906097,1.4797123330769564,-0.6559421755622119,-0.061536895016355064,0.9544536581575228,0.7062309747670698,2.5416198467187923,-3.0189569900627466,0.9153850497191929,0.2773362647784994,1
0.7126525156569067,-0.5605026477921244,0.5058619098405933,0.5170327505834704,-1.2798293708168285,2.015215101145462,0.7378026990669231,0.4861712414658739,-0.3985069178825137,-0.9772030139066269,-0.39944362198141464,0.36373995283315425,1
1.288729160505888,0.6855131657070057,-0.18588543607289654,-1.0767773763865292,0.2747757546398686,-0.7773123761905303,-0.7129187525994852,-0.5865289930926361,0.2575331531289845,1.4646061351770712,0.8834408065573232,,0
1.3050840224886013,1.2494409327208311,-0.7173921636594315,3.4438429970803983,-2.1295293546480156,0.6057889236101373,1.9629588198240149,-0.6157374582092063,-0.48899228957847524,-4.447400039526651,1.630625398337212,-1.331307260164354,1
2.360461159990309,0.25334176468817193,-1.3844231543584364,-0.01356483199923253,1.9450009403678927,-0.15282624280982882,2.4038049215317954,0.0767629503307216,0.7686480879681981,1.838574573110972,0.5980033957498342,,0
-2.2986234416392124,-1.168751958754966,-1.3775763800646668,-1.2580607485105506,0.22732060927328002,-0.5044669921469507,-2.0175323989244625,-2.0208175845859473,-0.21367676886986164,1.2140435763788482,2.6865206498559107,,0
-1.1674967422590103,-0.53271421750404,0.8280104061634723,-0.15495569616894156,1.441010161267012,0.7586515972761533,1.2220726091649075,0.3026276315298145,-2.2939415848465217,0.169270961314712,0.6219421134910246,,0
-0.020913828196494455,-1.0866851236365853,1.0099554967070807,-0.5677736974873537,2.0784877016809937,2.103638780939934,2.593711941209421,-0.24195152465778313,-0.6383032414308838,1.2405741369609942,0.02272674597942188,,0
-3.460546035566821,-1.6078829987425094,0.9929571304529641,-0.4527059572883445,0.7440725031698383,-2.7127147937821454,-2.630723951198329,-0.21534868482827643,-1.3007017697541436,1.5106204088138753,5.564153136953682,,0
0.997265884774769,1.0974017952436166,0.9149333898817024,-0.781390238959356,1.2541949599855913,1.3772851668756072,1.7041023568422824,0.33653838187097995,-0.33037606334097747,0.05434303562173809,1.0944013722870451,,0
0.009729658896811877,3.2594943818844815,0.9672729750616863,-0.2538572776545268,1.5856703011584823,4.512251968924117,4.265312288193688,-1.37388911758857,-0.11687312836621294,-4.178483998318006,0.031713768511810674,,0
0.622860558100055,1.206239656102443,-1.02373085374717,-0.18802193020799973,-0.4697907109425894,1.907637428445717,0.8921651987117873,-0.6159561935134189,1.9630858846815047,-1.6392053415978722,0.7513191054023861,,1
1.185049771924688,0.1418898417869423,2.4388567065792515,-1.741010789615265,0.028071071042541362,-1.9326550082113527,-2.304853615040836,0.6694380133932271,1.0974298314165813,2.9074702294288817,0.16814652464804605,,1
-1.0614587887543014,-1.0445064938425996,1.6739397972447685,-0.8390690324910122,0.8833308112141813,-0.25190634126110867,-0.5073767533488049,-0.01727323804817288,1.2107012531475165,1.5297144557584175,1.108700597800168,,0
0.8810576226076142,-0.40882876030930637,0.3705984139802113,-1.9689585755307744,0.7635377419018796,-1.7504736023931389,-1.867118786608314,-0.26041953315253874,-0.9556381846942431,3.620273101270341,-0.36020169561173565,,1
1.611436798912147,-2.928877725457119,0.24668877033605638,0.006057940597987921,2.894034796110487,-1.7212376432860317,1.8164245712302594,-1.144146477027523,0.5324643077886954,5.333407176093458,-4.71970134631571,0.019200471134716145,1
2.580796791577492,2.1318846246960304,1.5680050310433193,-1.8880416239667306,0.4258920441667273,-0.1385098245088192,-0.3651418485773351,-0.002212669470562166,-0.03631593341592001,1.3233576019089286,5.501960999428901,,1
-0.46567629855453907,-1.9025443517898109,1.3387779704210623,0.009802479646078055,1.9778110773830824,-2.079091681409695,0.1964614636907304,0.31238724341164475,0.29519306170841997,3.136017650061962,0.885969811577324,0.13254902332832522,1
